time,g,°C,rssi
12/14/2020  8:23:15 PM,0.04,25,-62
12/14/2020  8:21:15 PM,0.051,25,-63
12/14/2020  8:19:15 PM,0.051,25,-60
12/14/2020  8:17:15 PM,0.037,25,-65.5
12/14/2020  8:15:15 PM,0.033,25,-64.5
12/14/2020  8:13:14 PM,0.052,25,-64
12/14/2020  8:11:14 PM,0.032,25,-63.5
12/14/2020  8:09:14 PM,0.033,25,-62
12/14/2020  8:07:14 PM,0.056,25,-63
12/14/2020  8:07:03 PM,0.161,25,-57
12/14/2020  8:07:02 PM,0.448,25,-61
12/14/2020  8:07:00 PM,0.137,25,-63
12/14/2020  8:06:59 PM,0.303,25,-63.5
12/14/2020  8:06:23 PM,0.107,25,-61.5
12/14/2020  8:06:21 PM,0.232,25,-63.5
12/14/2020  8:06:00 PM,0.126,25,-64
12/14/2020  8:05:58 PM,0.401,25,-63.5
12/14/2020  8:05:49 PM,0.052,25,-64.5
12/14/2020  8:05:41 PM,0.161,25,-56.5
12/14/2020  8:04:40 PM,0.042,25,-63
12/14/2020  8:02:40 PM,0.057,25,-63
12/14/2020  8:02:35 PM,0.183,25,-65
12/14/2020  8:02:34 PM,0.311,25,-63.5
12/14/2020  8:02:33 PM,0.576,25,-62.5
12/14/2020  8:02:31 PM,0.152,25,-62.5
12/14/2020  8:02:30 PM,0.382,25,-64
12/14/2020  8:01:21 PM,0.041,25,-64.5
12/14/2020  8:01:17 PM,0.145,25,-62.5
12/14/2020  8:01:15 PM,0.272,25,-61.5
12/14/2020  8:01:13 PM,0.153,25,-64.5
12/14/2020  8:00:54 PM,0.063,25,-63.5
12/14/2020  8:00:49 PM,0.167,25,-63
12/14/2020  8:00:37 PM,0.037,25,-64
12/14/2020  7:58:37 PM,0.046,25,-64
12/14/2020  7:56:37 PM,0.045,25,-57.5
12/14/2020  7:56:33 PM,0.15,25,-61.5
12/14/2020  7:56:32 PM,0.345,25,-63
12/14/2020  7:56:26 PM,0.127,25,-64.5
12/14/2020  7:56:25 PM,0.235,25,-63
12/14/2020  7:56:21 PM,0.213,25,-63.5
12/14/2020  7:56:10 PM,0.105,25,-62
12/14/2020  7:56:09 PM,0.24,25,-62.5
12/14/2020  7:56:08 PM,0.132,25,-64.5
12/14/2020  7:56:07 PM,0.281,25,-65
12/14/2020  7:54:30 PM,0.035,25,-63
12/14/2020  7:52:29 PM,0.091,25,-59.5
12/14/2020  7:52:27 PM,0.222,25,-60.5
12/14/2020  7:52:25 PM,0.772,25,-65.5
12/14/2020  7:52:24 PM,2.238,25,-65
12/14/2020  7:52:22 PM,0.165,25,-63
12/14/2020  7:52:21 PM,0.448,25,-63
12/14/2020  7:52:04 PM,0.115,25,-63
12/14/2020  7:52:03 PM,0.307,25,-62
12/14/2020  7:51:59 PM,0.137,25,-60.5
12/14/2020  7:51:58 PM,0.337,25,-61
12/14/2020  7:50:20 PM,0.1,25,-65
12/14/2020  7:50:18 PM,0.228,25,-61.5
12/14/2020  7:50:17 PM,0.43,25,-62
12/14/2020  7:50:12 PM,0.025,25,-62.5
12/14/2020  7:50:01 PM,0.132,25,-65.5
12/14/2020  7:50:00 PM,0.27,25,-63.5
12/14/2020  7:49:41 PM,0.073,25,-62
12/14/2020  7:49:39 PM,0.22,25,-64
12/14/2020  7:49:38 PM,0.392,25,-64.5
12/14/2020  7:49:37 PM,0.782,25,-64.5
12/14/2020  7:49:31 PM,0.107,25,-63
12/14/2020  7:49:25 PM,0.057,25,-64
12/14/2020  7:49:23 PM,0.158,25,-64.5
12/14/2020  7:49:15 PM,0.045,25,-57
12/14/2020  7:49:09 PM,0.153,25,-63.5
12/14/2020  7:48:58 PM,0.066,25,-60.5
12/14/2020  7:48:56 PM,0.17,25,-64
12/14/2020  7:48:54 PM,0.325,25,-62
12/14/2020  7:48:53 PM,0.706,25,-66.5
12/14/2020  7:48:52 PM,3.467,25,-64
12/14/2020  7:48:49 PM,0.082,25,-64.5
12/14/2020  7:48:47 PM,0.223,25,-57
12/14/2020  7:48:46 PM,0.407,25,-64
12/14/2020  7:48:44 PM,3.566,25,-59.5
12/14/2020  7:48:16 PM,0.026,25,-63
12/14/2020  7:48:12 PM,0.131,25,-62.5
12/14/2020  7:48:10 PM,0.245,25,-62.5
12/14/2020  7:48:02 PM,0.11,25,-63.5
12/14/2020  7:48:01 PM,0.272,25,-66
12/14/2020  7:47:39 PM,0.047,25,-63.5
12/14/2020  7:47:27 PM,0.151,25,-64
12/14/2020  7:47:26 PM,0.283,25,-59.5
12/14/2020  7:47:25 PM,0.628,25,-63
12/14/2020  7:47:24 PM,1.628,25,-64
12/14/2020  7:45:46 PM,0.078,25,-64.5
12/14/2020  7:45:44 PM,0.206,25,-63.5
12/14/2020  7:44:49 PM,0.082,25,-64
12/14/2020  7:44:46 PM,0.195,25,-65.5
12/14/2020  7:44:00 PM,0.036,25,-63.5
12/14/2020  7:43:48 PM,0.151,25,-58
12/14/2020  7:43:46 PM,0.575,25,-58
12/14/2020  7:43:45 PM,0.921,25,-60.5
12/14/2020  7:43:43 PM,0.137,25,-64.5
12/14/2020  7:43:42 PM,0.275,25,-61.5
12/14/2020  7:43:28 PM,0.107,25,-62
12/14/2020  7:43:26 PM,0.218,25,-64.5
12/14/2020  7:43:14 PM,0.097,25,-62
12/14/2020  7:43:11 PM,0.213,25,-59
12/14/2020  7:43:08 PM,0.098,25,-56.5
12/14/2020  7:43:06 PM,0.223,25,-56.5
12/14/2020  7:42:48 PM,0.057,25,-62
12/14/2020  7:42:43 PM,0.175,25,-64.5
12/14/2020  7:42:40 PM,0.437,25,-55.5
12/14/2020  7:42:37 PM,0.066,25,-60
12/14/2020  7:42:35 PM,0.176,25,-60
12/14/2020  7:42:28 PM,0.046,25,-66
12/14/2020  7:42:24 PM,0.161,25,-60.5
12/14/2020  7:42:21 PM,0.287,25,-63
12/14/2020  7:41:51 PM,0.045,25,-63.5
12/14/2020  7:41:47 PM,0.146,25,-61
12/14/2020  7:41:46 PM,0.256,25,-65
12/14/2020  7:41:44 PM,2.173,25,-60.5
12/14/2020  7:41:11 PM,0.065,25,-66
12/14/2020  7:41:09 PM,0.195,25,-63.5
12/14/2020  7:41:08 PM,0.307,25,-63
12/14/2020  7:41:04 PM,0.083,25,-63.5
12/14/2020  7:41:00 PM,0.22,25,-62.5
12/14/2020  7:40:59 PM,0.625,25,-60.5
12/14/2020  7:40:05 PM,0.09,25,-61.5
12/14/2020  7:40:04 PM,0.247,25,-61
12/14/2020  7:39:56 PM,0.047,25,-64.5
12/14/2020  7:39:53 PM,0.158,25,-57.5
12/14/2020  7:39:02 PM,0.212,25,-75
12/14/2020  7:38:43 PM,0.08,25,-63.5
12/14/2020  7:38:40 PM,0.188,25,-63.5
12/14/2020  7:38:38 PM,0.741,25,-59
12/14/2020  7:38:37 PM,1.408,25,-56
12/14/2020  7:38:22 PM,0.081,25,-62
12/14/2020  7:38:20 PM,0.208,25,-62.5
12/14/2020  7:38:18 PM,0.787,25,-62.5
12/14/2020  7:38:05 PM,0.131,25,-63.5
12/14/2020  7:37:59 PM,0.065,25,-60
12/14/2020  7:37:57 PM,0.167,25,-62.5
12/14/2020  7:37:47 PM,0.126,25,-62.5
12/14/2020  7:37:46 PM,0.242,25,-65
12/14/2020  7:37:18 PM,0.086,25,-62
12/14/2020  7:37:16 PM,0.217,25,-64
12/14/2020  7:37:14 PM,0.962,25,-56.5
12/14/2020  7:37:13 PM,1.216,25,-63
12/14/2020  7:37:04 PM,0.041,25,-58
12/14/2020  7:36:58 PM,0.147,25,-65
12/14/2020  7:36:08 PM,0.036,25,-61
12/14/2020  7:35:51 PM,0.138,25,-65
12/14/2020  7:35:49 PM,0.291,25,-56.5
12/14/2020  7:35:48 PM,0.743,25,-64
12/14/2020  7:35:47 PM,0.116,25,-62.5
12/14/2020  7:35:20 PM,0.073,25,-59
12/14/2020  7:35:18 PM,0.225,25,-63
12/14/2020  7:35:16 PM,0.387,25,-61
12/14/2020  7:35:15 PM,0.722,25,-61
12/14/2020  7:35:13 PM,0.096,25,-63
12/14/2020  7:35:11 PM,0.202,25,-56.5
12/14/2020  7:35:09 PM,0.095,25,-61.5
12/14/2020  7:35:07 PM,0.232,25,-62.5
12/14/2020  7:34:52 PM,0.098,25,-58.5
12/14/2020  7:34:51 PM,0.277,25,-62.5
12/14/2020  7:34:46 PM,0.097,25,-63
12/14/2020  7:34:25 PM,0.071,25,-58
12/14/2020  7:34:23 PM,0.192,25,-61.5
12/14/2020  7:34:18 PM,0.122,25,-60.5
12/14/2020  7:34:16 PM,0.243,25,-63
12/14/2020  7:34:15 PM,0.438,25,-63.5
12/14/2020  7:34:07 PM,0.078,25,-63
12/14/2020  7:34:05 PM,0.182,25,-62.5
12/14/2020  7:34:03 PM,0.801,25,-56.5
12/14/2020  7:34:02 PM,0.272,25,-60
12/14/2020  7:34:00 PM,0.107,25,-62
12/14/2020  7:33:58 PM,0.267,25,-60.5
12/14/2020  7:33:56 PM,0.412,25,-60
12/14/2020  7:33:16 PM,0.088,25,-57.5
12/14/2020  7:33:14 PM,0.212,25,-58.5
12/14/2020  7:32:40 PM,0.08,25,-63.5
12/14/2020  7:32:38 PM,0.198,25,-60
12/14/2020  7:32:37 PM,0.49,25,-59
12/14/2020  7:32:36 PM,0.28,25,-62
12/14/2020  7:32:30 PM,0.07,25,-63
12/14/2020  7:32:27 PM,0.188,25,-62
12/14/2020  7:32:26 PM,0.355,25,-55.5
12/14/2020  7:31:57 PM,0.11,25,-62
12/14/2020  7:31:56 PM,0.337,25,-62
12/14/2020  7:31:30 PM,0.043,25,-63
12/14/2020  7:31:27 PM,0.152,25,-60.5
12/14/2020  7:31:22 PM,0.112,25,-63
12/14/2020  7:31:19 PM,0.22,25,-62
12/14/2020  7:31:18 PM,0.556,25,-63
12/14/2020  7:31:11 PM,0.061,25,-60.5
12/14/2020  7:31:08 PM,0.17,25,-59.5
12/14/2020  7:31:06 PM,0.585,25,-63
12/14/2020  7:30:43 PM,0.063,25,-55
12/14/2020  7:30:41 PM,0.197,25,-63
12/14/2020  7:30:35 PM,0.057,25,-64
12/14/2020  7:30:32 PM,0.17,25,-63
12/14/2020  7:30:31 PM,0.375,25,-61
12/14/2020  7:29:53 PM,0.123,25,-63.5
12/14/2020  7:29:42 PM,0.101,25,-59
12/14/2020  7:29:40 PM,0.227,25,-61.5
12/14/2020  7:29:18 PM,0.087,25,-62.5
12/14/2020  7:29:16 PM,0.243,25,-63
12/14/2020  7:29:15 PM,0.44,25,-63.5
12/14/2020  7:29:13 PM,0.531,25,-63
12/14/2020  7:29:12 PM,0.983,25,-63
12/14/2020  7:29:11 PM,2.33,25,-62.5
12/14/2020  7:28:54 PM,0.097,25,-63
12/14/2020  7:28:53 PM,0.211,25,-62.5
12/14/2020  7:28:07 PM,0.056,25,-57
12/14/2020  7:28:05 PM,0.163,25,-64
12/14/2020  7:27:39 PM,0.058,25,-61.5
12/14/2020  7:27:36 PM,0.161,25,-62.5
12/14/2020  7:27:35 PM,0.386,25,-61
12/14/2020  7:27:33 PM,0.106,25,-58.5
12/14/2020  7:27:32 PM,0.232,25,-63.5
12/14/2020  7:26:01 PM,0.1,25,-62.5
12/14/2020  7:25:59 PM,0.245,25,-58.5
12/14/2020  7:25:58 PM,0.368,25,-62.5
12/14/2020  7:25:57 PM,0.578,25,-63
12/14/2020  7:25:55 PM,2.833,25,-62.5
12/14/2020  7:24:38 PM,0.088,25,-67
12/14/2020  7:24:36 PM,0.206,25,-57.5
12/14/2020  7:24:35 PM,0.413,25,-61
12/14/2020  7:24:32 PM,0.113,25,-63
12/14/2020  7:24:30 PM,0.06,25,-61.5
12/14/2020  7:24:26 PM,0.172,25,-62
12/14/2020  7:24:24 PM,0.563,25,-57
12/14/2020  7:23:57 PM,0.11,25,-60.5
12/14/2020  7:23:55 PM,0.316,25,-61.5
12/14/2020  7:23:49 PM,0.127,25,-61.5
12/14/2020  7:23:48 PM,0.405,25,-63.5
12/14/2020  7:23:30 PM,0.08,25,-64
12/14/2020  7:23:28 PM,0.187,25,-60.5
12/14/2020  7:22:39 PM,0.078,25,-62
12/14/2020  7:22:37 PM,0.185,25,-58.5
12/14/2020  7:22:36 PM,0.475,25,-62.5
12/14/2020  7:22:34 PM,0.098,25,-62.5
12/14/2020  7:22:23 PM,0.085,25,-58
12/14/2020  7:22:21 PM,0.205,25,-60
12/14/2020  7:22:20 PM,0.621,25,-58.5
12/14/2020  7:22:00 PM,0.097,25,-60
12/14/2020  7:21:58 PM,0.24,25,-59.5
12/14/2020  7:21:51 PM,0.118,25,-64
12/14/2020  7:21:50 PM,0.228,25,-62.5
12/14/2020  7:21:48 PM,0.703,25,-63.5
12/14/2020  7:21:46 PM,0.192,25,-62
12/14/2020  7:21:44 PM,0.958,25,-61
12/14/2020  7:21:43 PM,0.145,25,-64.5
12/14/2020  7:21:42 PM,0.301,25,-60
12/14/2020  7:21:37 PM,0.186,25,-62.5
12/14/2020  7:21:36 PM,0.295,25,-58.5
12/14/2020  7:21:34 PM,1.31,25,-61.5
12/14/2020  7:21:26 PM,0.087,25,-62.5
12/14/2020  7:21:24 PM,0.196,25,-62.5
12/14/2020  7:21:23 PM,0.351,25,-62.5
12/14/2020  7:21:22 PM,0.636,25,-63
12/14/2020  7:21:20 PM,0.311,25,-59.5
12/14/2020  7:21:01 PM,0.053,25,-59
12/14/2020  7:20:58 PM,0.17,25,-62
12/14/2020  7:20:57 PM,0.346,25,-63
12/14/2020  7:20:52 PM,0.047,25,-56.5
12/14/2020  7:20:49 PM,0.155,25,-61.5
12/14/2020  7:20:47 PM,0.316,25,-62
12/14/2020  7:20:45 PM,1.047,25,-60
12/14/2020  7:20:44 PM,2.016,25,-64.5
12/14/2020  7:20:42 PM,0.325,25,-65
12/14/2020  7:20:41 PM,0.687,25,-62.5
12/14/2020  7:20:39 PM,0.076,25,-58
12/14/2020  7:20:37 PM,0.193,25,-65
12/14/2020  7:20:36 PM,0.333,25,-59.5
12/14/2020  7:20:35 PM,0.936,25,-62.5
12/14/2020  7:20:34 PM,3.232,25,-62.5
12/14/2020  7:20:23 PM,0.1,25,-62.5
12/14/2020  7:20:21 PM,0.238,25,-59
12/14/2020  7:20:19 PM,1.652,25,-63
12/14/2020  7:20:18 PM,0.472,25,-63
12/14/2020  7:20:08 PM,0.096,25,-58.5
12/14/2020  7:20:05 PM,0.253,25,-58.5
12/14/2020  7:19:47 PM,0.092,25,-63.5
12/14/2020  7:19:45 PM,0.245,25,-60.5
12/14/2020  7:19:41 PM,0.118,25,-58.5
12/14/2020  7:19:39 PM,0.266,25,-63
12/14/2020  7:19:25 PM,0.068,25,-59
12/14/2020  7:19:23 PM,0.186,25,-59.5
12/14/2020  7:19:22 PM,0.331,25,-59
12/14/2020  7:19:21 PM,0.888,25,-62
12/14/2020  7:19:20 PM,2.191,25,-64
12/14/2020  7:19:12 PM,0.057,25,-63.5
12/14/2020  7:19:09 PM,0.166,25,-63
12/14/2020  7:18:57 PM,0.063,25,-63
12/14/2020  7:18:55 PM,0.165,25,-62.5
12/14/2020  7:18:54 PM,0.457,25,-63
12/14/2020  7:18:48 PM,0.048,25,-63.5
12/14/2020  7:18:43 PM,0.155,25,-62
12/14/2020  7:18:41 PM,0.537,25,-61.5
12/14/2020  7:18:40 PM,0.891,25,-61.5
12/14/2020  7:18:36 PM,0.061,25,-54.5
12/14/2020  7:18:33 PM,0.167,25,-61.5
12/14/2020  7:18:32 PM,0.317,25,-60
12/14/2020  7:18:28 PM,0.035,25,-60
12/14/2020  7:18:15 PM,0.136,25,-63
12/14/2020  7:18:14 PM,0.262,25,-62.5
12/14/2020  7:18:11 PM,0.03,25,-61
12/14/2020  7:17:42 PM,0.132,25,-62
12/14/2020  7:17:41 PM,0.261,25,-63
12/14/2020  7:17:40 PM,0.567,25,-61.5
12/14/2020  7:17:37 PM,0.152,25,-63
12/14/2020  7:17:36 PM,0.273,25,-64.5
12/14/2020  7:17:34 PM,0.083,25,-62
12/14/2020  7:17:32 PM,0.217,25,-64.5
12/14/2020  7:17:31 PM,0.421,25,-62.5
12/14/2020  7:17:25 PM,0.043,25,-60.5
12/14/2020  7:17:11 PM,0.145,25,-61.5
12/14/2020  7:17:08 PM,0.051,25,-61
12/14/2020  7:17:02 PM,0.163,25,-64
12/14/2020  7:16:54 PM,0.116,25,-60
12/14/2020  7:16:53 PM,0.271,25,-63
12/14/2020  7:16:21 PM,0.081,25,-59
12/14/2020  7:16:18 PM,0.201,25,-62.5
12/14/2020  7:16:05 PM,0.091,25,-62
12/14/2020  7:16:03 PM,0.213,25,-58
12/14/2020  7:16:02 PM,0.415,25,-57
12/14/2020  7:15:51 PM,0.072,25,-62
12/14/2020  7:15:47 PM,0.207,25,-59.5
12/14/2020  7:15:46 PM,0.526,25,-63.5
12/14/2020  7:15:38 PM,0.04,25,-56
12/14/2020  7:15:30 PM,0.142,25,-60.5
12/14/2020  7:15:29 PM,0.365,25,-64
12/14/2020  7:15:18 PM,0.087,25,-62
12/14/2020  7:15:16 PM,0.191,25,-63
12/14/2020  7:14:43 PM,0.063,25,-57.5
12/14/2020  7:14:41 PM,0.201,25,-63
12/14/2020  7:14:40 PM,0.476,25,-62
12/14/2020  7:14:39 PM,0.33,25,-63.5
12/14/2020  7:14:11 PM,0.097,25,-59.5
12/14/2020  7:14:08 PM,0.202,25,-60.5
12/14/2020  7:13:36 PM,0.09,25,-62.5
12/14/2020  7:13:35 PM,0.205,25,-59.5
12/14/2020  7:13:34 PM,0.462,25,-61
12/14/2020  7:13:29 PM,0.071,25,-64.5
12/14/2020  7:13:27 PM,0.203,25,-62.5
12/14/2020  7:13:26 PM,0.362,25,-63
12/14/2020  7:13:24 PM,0.687,25,-61.5
12/14/2020  7:13:22 PM,0.043,25,-62.5
12/14/2020  7:13:16 PM,0.146,25,-63.5
12/14/2020  7:13:15 PM,0.26,25,-63
12/14/2020  7:13:13 PM,0.633,25,-60
12/14/2020  7:13:11 PM,0.265,25,-62.5
12/14/2020  7:13:06 PM,0.091,25,-61
12/14/2020  7:13:04 PM,0.225,25,-61
12/14/2020  7:13:03 PM,0.447,25,-62.5
12/14/2020  7:13:02 PM,0.712,25,-61
12/14/2020  7:12:55 PM,0.125,25,-62.5
12/14/2020  7:12:53 PM,0.493,25,-62
12/14/2020  7:12:51 PM,1.958,25,-62.5
12/14/2020  7:12:43 PM,0.142,25,-64
12/14/2020  7:12:41 PM,0.501,25,-62.5
12/14/2020  7:12:39 PM,2.415,25,-62.5
12/14/2020  7:12:37 PM,0.127,25,-62
12/14/2020  7:12:36 PM,0.265,25,-66.5
12/14/2020  7:12:18 PM,0.126,25,-62.5
12/14/2020  7:12:17 PM,0.296,25,-62
12/14/2020  7:11:57 PM,0.057,25,-63
12/14/2020  7:11:52 PM,0.162,25,-61
12/14/2020  7:11:51 PM,0.341,25,-62.5
12/14/2020  7:11:49 PM,0.13,25,-62.5
12/14/2020  7:11:47 PM,0.316,25,-59
12/14/2020  7:11:46 PM,0.43,25,-57.5
12/14/2020  7:11:42 PM,0.171,25,-61.5
12/14/2020  7:11:37 PM,0.053,25,-64
12/14/2020  7:11:34 PM,0.156,25,-62.5
12/14/2020  7:11:33 PM,0.367,25,-62
12/14/2020  7:10:32 PM,0.098,25,-58
12/14/2020  7:10:30 PM,0.212,25,-63
12/14/2020  7:10:10 PM,0.046,25,-62
12/14/2020  7:09:56 PM,0.147,25,-61.5
12/14/2020  7:09:55 PM,0.27,25,-63
12/14/2020  7:09:54 PM,0.51,25,-62
12/14/2020  7:09:52 PM,2.565,25,-57.5
12/14/2020  7:09:28 PM,0.052,25,-63
12/14/2020  7:09:25 PM,0.167,25,-63
12/14/2020  7:09:24 PM,0.302,25,-63.5
12/14/2020  7:09:22 PM,0.98,25,-59.5
12/14/2020  7:08:17 PM,0.067,25,-61
12/14/2020  7:08:15 PM,0.178,25,-62
12/14/2020  7:08:10 PM,0.09,25,-61.5
12/14/2020  7:08:07 PM,0.236,25,-58
12/14/2020  7:07:59 PM,0.086,25,-61.5
12/14/2020  7:05:59 PM,0.081,25,-63
12/14/2020  7:05:57 PM,0.195,25,-61.5
12/14/2020  7:05:56 PM,0.427,25,-63
12/14/2020  7:05:52 PM,0.045,25,-63.5
12/14/2020  7:05:49 PM,0.168,25,-61.5
12/14/2020  7:05:48 PM,0.332,25,-63
12/14/2020  7:05:47 PM,0.705,25,-62.5
12/14/2020  7:05:12 PM,0.11,25,-62.5
12/14/2020  7:05:11 PM,0.276,25,-59.5
12/14/2020  7:05:06 PM,0.093,25,-63
12/14/2020  7:05:04 PM,0.256,25,-58.5
12/14/2020  7:05:03 PM,0.51,25,-63.5
12/14/2020  7:05:01 PM,0.301,25,-64
12/14/2020  7:04:57 PM,0.085,25,-57
12/14/2020  7:04:55 PM,0.206,25,-58
12/14/2020  7:04:53 PM,0.642,25,-63
12/14/2020  7:04:52 PM,1.422,25,-64.5
12/14/2020  7:04:38 PM,0.128,25,-62
12/14/2020  7:04:36 PM,0.483,25,-62.5
12/14/2020  7:04:19 PM,0.065,25,-62.5
12/14/2020  7:04:18 PM,0.177,25,-58
12/14/2020  7:04:16 PM,0.34,25,-63
12/14/2020  7:04:08 PM,0.095,25,-63
12/14/2020  7:04:05 PM,0.212,25,-61.5
12/14/2020  7:04:04 PM,0.373,25,-62
12/14/2020  7:04:03 PM,0.756,25,-64
12/14/2020  7:04:02 PM,2.408,25,-62.5
12/14/2020  7:03:59 PM,0.226,25,-59.5
12/14/2020  7:03:58 PM,0.393,25,-62
12/14/2020  7:03:57 PM,0.728,25,-63
12/14/2020  7:03:56 PM,0.096,25,-63
12/14/2020  7:03:54 PM,0.226,25,-57.5
12/14/2020  7:03:53 PM,0.597,25,-63.5
12/14/2020  7:03:21 PM,0.131,25,-57
12/14/2020  7:03:20 PM,0.277,25,-63
12/14/2020  7:02:56 PM,0.038,25,-62
12/14/2020  7:02:48 PM,0.145,25,-59.5
12/14/2020  7:02:47 PM,0.287,25,-62
12/14/2020  7:02:37 PM,0.076,25,-62.5
12/14/2020  7:02:35 PM,0.21,25,-63
12/14/2020  7:02:28 PM,0.042,25,-62.5
12/14/2020  7:02:21 PM,0.145,25,-64.5
12/14/2020  7:02:19 PM,0.676,25,-61
12/14/2020  7:02:17 PM,0.257,25,-62.5
12/14/2020  7:02:14 PM,0.071,25,-63
12/14/2020  7:02:12 PM,0.198,25,-60
12/14/2020  7:02:10 PM,0.817,25,-60.5
12/14/2020  7:02:06 PM,0.071,25,-63.5
12/14/2020  7:02:03 PM,0.177,25,-63.5
12/14/2020  7:01:49 PM,0.033,25,-61.5
12/14/2020  7:01:41 PM,0.138,25,-63.5
12/14/2020  7:01:40 PM,0.367,25,-61.5
12/14/2020  7:01:39 PM,0.235,25,-57.5
12/14/2020  7:01:05 PM,0.118,25,-63.5
12/14/2020  7:01:04 PM,0.3,25,-62
12/14/2020  7:00:54 PM,0.082,25,-56
12/14/2020  7:00:51 PM,0.187,25,-64.5
12/14/2020  7:00:50 PM,0.311,25,-62
12/14/2020  7:00:49 PM,0.597,25,-62.5
12/14/2020  7:00:47 PM,3.703,25,-62
12/14/2020  7:00:46 PM,0.168,25,-58
12/14/2020  6:59:19 PM,0.063,25,-62
12/14/2020  6:59:13 PM,0.17,25,-59.5
12/14/2020  6:59:11 PM,0.272,25,-58
12/14/2020  6:58:47 PM,0.107,25,-58.5
12/14/2020  6:58:46 PM,0.235,25,-58
12/14/2020  6:58:45 PM,0.69,25,-59
12/14/2020  6:58:44 PM,0.465,25,-63.5
12/14/2020  6:58:43 PM,0.258,25,-62
12/14/2020  6:58:27 PM,0.065,25,-62
12/14/2020  6:58:21 PM,0.206,25,-62.5
12/14/2020  6:58:20 PM,0.466,25,-62.5
12/14/2020  6:58:09 PM,0.097,25,-62.5
12/14/2020  6:58:06 PM,0.038,25,-60.5
12/14/2020  6:58:00 PM,0.152,25,-62.5
12/14/2020  6:57:50 PM,0.041,25,-59
12/14/2020  6:57:47 PM,0.151,25,-60
12/14/2020  6:57:26 PM,0.085,25,-62.5
12/14/2020  6:57:23 PM,0.215,25,-61
12/14/2020  6:57:22 PM,0.392,25,-63.5
12/14/2020  6:57:16 PM,0.127,25,-58
12/14/2020  6:57:15 PM,0.23,25,-64
12/14/2020  6:57:13 PM,0.787,25,-60.5
12/14/2020  6:56:23 PM,0.12,25,-62.5
12/14/2020  6:56:20 PM,0.266,25,-60
12/14/2020  6:55:59 PM,0.048,25,-63
12/14/2020  6:55:56 PM,0.151,25,-56.5
12/14/2020  6:55:55 PM,0.26,25,-63
12/14/2020  6:55:53 PM,1.417,25,-65
12/14/2020  6:55:49 PM,0.163,25,-62.5
12/14/2020  6:55:48 PM,0.268,25,-63
12/14/2020  6:55:43 PM,0.153,25,-58.5
12/14/2020  6:55:42 PM,0.276,25,-62
12/14/2020  6:54:42 PM,0.088,25,-64
12/14/2020  6:54:41 PM,0.208,25,-59.5
12/14/2020  6:54:29 PM,0.033,25,-62.5
12/14/2020  6:53:59 PM,0.141,25,-62
12/14/2020  6:53:58 PM,0.297,25,-64
12/14/2020  6:53:34 PM,0.086,25,-62.5
12/14/2020  6:53:32 PM,0.393,25,-63.5
12/14/2020  6:53:30 PM,0.082,25,-62.5
12/14/2020  6:53:28 PM,0.21,25,-56
12/14/2020  6:53:27 PM,0.401,25,-65.5
12/14/2020  6:53:25 PM,2,25,-62.5
12/14/2020  6:53:24 PM,4.687,25,-64.5
12/14/2020  6:53:05 PM,0.083,25,-64
12/14/2020  6:53:02 PM,0.248,25,-62.5
12/14/2020  6:53:01 PM,0.457,25,-60
12/14/2020  6:52:58 PM,2.363,25,-63.5
12/14/2020  6:52:18 PM,0.113,25,-63
12/14/2020  6:52:17 PM,0.215,25,-61
12/14/2020  6:51:37 PM,0.101,25,-60
12/14/2020  6:51:30 PM,0.068,25,-61
12/14/2020  6:51:27 PM,0.178,25,-62
12/14/2020  6:51:18 PM,0.136,25,-62
12/14/2020  6:51:00 PM,0.061,25,-61
12/14/2020  6:50:58 PM,0.175,25,-62.5
12/14/2020  6:50:57 PM,0.375,25,-61.5
12/14/2020  6:50:54 PM,0.053,25,-63
12/14/2020  6:50:49 PM,0.156,25,-61.5
12/14/2020  6:50:48 PM,0.261,25,-63
12/14/2020  6:50:04 PM,0.086,25,-53.5
12/14/2020  6:50:01 PM,0.202,25,-61
12/14/2020  6:49:50 PM,0.066,25,-61.5
12/14/2020  6:49:46 PM,0.218,25,-60.5
12/14/2020  6:49:45 PM,0.923,25,-59.5
12/14/2020  6:49:44 PM,1.965,25,-58.5
12/14/2020  6:49:33 PM,0.075,25,-63.5
12/14/2020  6:49:31 PM,0.178,25,-63
12/14/2020  6:49:30 PM,0.326,25,-62.5
12/14/2020  6:49:28 PM,0.652,25,-64.5
12/14/2020  6:49:14 PM,0.127,25,-64.5
12/14/2020  6:49:12 PM,0.562,25,-61
12/14/2020  6:48:53 PM,0.041,25,-62.5
12/14/2020  6:46:53 PM,0.118,25,-59
12/14/2020  6:46:52 PM,0.353,25,-62.5
12/14/2020  6:46:51 PM,0.148,25,-63
12/14/2020  6:46:50 PM,0.27,25,-60.5
12/14/2020  6:46:33 PM,0.046,25,-61
12/14/2020  6:44:33 PM,0.038,25,-60
12/14/2020  6:42:33 PM,0.073,25,-65
12/14/2020  6:42:31 PM,0.177,25,-61.5
12/14/2020  6:42:28 PM,0.068,25,-63
12/14/2020  6:42:25 PM,0.18,25,-61.5
12/14/2020  6:42:24 PM,0.313,25,-61.5
12/14/2020  6:41:59 PM,0.052,25,-58
12/14/2020  6:41:56 PM,0.168,25,-63.5
12/14/2020  6:41:55 PM,0.321,25,-64
12/14/2020  6:41:52 PM,0.082,25,-65
