time,g avg,g high,g low,°C avg,°C high,°C low,sample qty,rssi avg,rssi high,rssi low
1/7/2021  4:00:00 PM,0.034,0.046,0.017,25,25,25,30,-61,-55.5,-62.5
1/7/2021  3:00:00 PM,0.046,0.228,0.025,25,26,25,32,-60,-55.5,-62.5
1/7/2021  2:00:00 PM,0.263,3.141,0.013,25,25,23,237,-61,-54,-64.5
1/7/2021  1:00:00 PM,0.04,0.136,0.022,25,26,25,31,-62,-56.5,-68.5
1/7/2021  12:00:00 PM,0.049,0.336,0.023,25,26,25,31,-62,-58,-64
1/7/2021  11:00:00 AM,0.037,0.053,0.023,25,26,25,30,-61,-56,-63
1/7/2021  10:00:00 AM,0.038,0.062,0.023,25,26,24,30,-62,-58,-62.5
1/7/2021  9:00:00 AM,0.037,0.05,0.026,24,25,23,30,-61,-53.5,-62.5
1/7/2021  8:00:00 AM,0.038,0.055,0.015,25,25,23,30,-61,-56,-62.5
1/7/2021  7:00:00 AM,0.037,0.056,0.022,25,25,24,30,-61,-55.5,-64.5
1/7/2021  6:00:00 AM,0.037,0.056,0.027,25,25,25,30,-61,-57.5,-62.5
1/7/2021  5:00:00 AM,0.037,0.051,0.023,25,25,25,30,-61,-55.5,-64
1/7/2021  4:00:00 AM,0.037,0.051,0.023,25,25,25,30,-61,-54.5,-64.5
1/7/2021  3:00:00 AM,0.037,0.055,0.02,25,25,25,30,-61,-55.5,-64
1/7/2021  2:00:00 AM,0.038,0.05,0.03,25,25,25,30,-61,-54.5,-62.5
1/7/2021  1:00:00 AM,0.038,0.052,0.022,25,25,25,30,-61,-55,-63
1/7/2021  12:00:00 AM,0.038,0.053,0.022,25,25,25,30,-61,-55.5,-63
1/6/2021  11:00:00 PM,0.036,0.051,0.023,25,25,25,30,-60,-53,-62.5
1/6/2021  10:00:00 PM,0.04,0.056,0.031,25,25,25,29,-61,-54.5,-64
1/6/2021  9:00:00 PM,0.038,0.055,0.022,25,25,25,30,-61,-55.5,-63
1/6/2021  8:00:00 PM,0.038,0.055,0.026,25,25,25,30,-61,-56.5,-62.5
1/6/2021  7:00:00 PM,0.036,0.047,0.023,25,25,25,30,-61,-55,-64
1/6/2021  6:00:00 PM,0.037,0.055,0.025,25,25,25,30,-62,-56,-63.5
1/6/2021  5:00:00 PM,0.037,0.047,0.027,25,25,25,28,-62,-57.5,-64
1/6/2021  4:00:00 PM,0.038,0.052,0.025,25,26,25,30,-61,-56,-62.5
1/6/2021  3:00:00 PM,0.037,0.056,0.026,25,26,25,30,-62,-56,-63
1/6/2021  2:00:00 PM,0.037,0.053,0.022,25,26,23,29,-61,-55.5,-64.5
1/6/2021  1:00:00 PM,0.038,0.057,0.025,25,26,25,30,-61,-54,-64.5
1/6/2021  12:00:00 PM,0.038,0.05,0.027,25,25,25,30,-61,-56,-63.5
1/6/2021  11:00:00 AM,0.039,0.051,0.023,25,26,23,30,-62,-55.5,-63.5
1/6/2021  10:00:00 AM,0.039,0.056,0.023,24,25,23,29,-62,-58.5,-63
1/6/2021  9:00:00 AM,0.039,0.09,0.018,22,24,21,30,-62,-58,-65
1/6/2021  8:00:00 AM,0.04,0.057,0.025,23,25,21,30,-61,-56,-64
1/6/2021  7:00:00 AM,0.036,0.061,0.026,25,25,24,29,-62,-56.5,-64.5
1/6/2021  6:00:00 AM,0.038,0.048,0.025,25,26,25,30,-62,-57.5,-64
1/6/2021  5:00:00 AM,0.039,0.055,0.027,25,26,25,27,-61,-55,-65.5
1/6/2021  4:00:00 AM,0.037,0.051,0.023,25,25,25,29,-62,-59,-63.5
1/6/2021  3:00:00 AM,0.037,0.055,0.021,25,26,25,30,-62,-59,-64.5
1/6/2021  2:00:00 AM,0.038,0.051,0.025,25,26,25,30,-62,-59.5,-64.5
1/6/2021  1:00:00 AM,0.039,0.052,0.021,25,26,25,29,-62,-57,-64
1/6/2021  12:00:00 AM,0.036,0.056,0.025,25,26,25,30,-62,-59.5,-63.5
1/5/2021  11:00:00 PM,0.038,0.052,0.022,25,26,25,29,-62,-58.5,-63.5
1/5/2021  10:00:00 PM,0.038,0.06,0.025,25,25,25,30,-62,-58.5,-63.5
1/5/2021  9:00:00 PM,0.037,0.056,0.026,25,26,25,30,-62,-59,-62.5
1/5/2021  8:00:00 PM,0.038,0.051,0.027,26,26,25,30,-62,-58,-62.5
1/5/2021  7:00:00 PM,0.039,0.053,0.022,26,26,26,30,-62,-59,-63
1/5/2021  6:00:00 PM,0.037,0.051,0.028,26,26,26,30,-62,-58.5,-64
1/5/2021  5:00:00 PM,0.038,0.053,0.026,26,26,26,30,-62,-59,-62.5
1/5/2021  4:00:00 PM,0.036,0.048,0.025,26,26,25,30,-61,-58,-63
1/5/2021  3:00:00 PM,0.037,0.047,0.03,26,26,26,29,-61,-57.5,-63.5
1/5/2021  2:00:00 PM,0.038,0.055,0.028,26,26,25,30,-62,-58,-64
1/5/2021  1:00:00 PM,0.035,0.048,0.021,26,26,26,30,-62,-59.5,-64
1/5/2021  12:00:00 PM,0.036,0.052,0.022,25,26,25,30,-61,-55.5,-65
1/5/2021  11:00:00 AM,0.06,0.455,0.018,26,26,25,33,-61,-57.5,-63.5
1/5/2021  10:00:00 AM,0.037,0.05,0.022,26,26,26,30,-61,-56.5,-64
1/5/2021  9:00:00 AM,0.037,0.05,0.025,26,26,26,30,-61,-58,-64
1/5/2021  8:00:00 AM,0.034,0.057,0.021,25,26,24,29,-61,-58,-64
1/5/2021  7:00:00 AM,0.048,0.246,0.027,25,26,24,33,-62,-59,-64
1/5/2021  6:00:00 AM,0.037,0.053,0.028,25,25,25,30,-61,-59,-63.5
1/5/2021  5:00:00 AM,0.04,0.055,0.028,25,25,25,29,-61,-57,-63
1/5/2021  4:00:00 AM,0.04,0.06,0.027,25,25,25,29,-62,-59.5,-64.5
1/5/2021  3:00:00 AM,0.038,0.051,0.031,25,25,25,30,-62,-60,-64.5
1/5/2021  2:00:00 AM,0.038,0.051,0.02,25,25,25,29,-62,-58,-64
1/5/2021  1:00:00 AM,0.036,0.048,0.018,25,25,25,30,-62,-58.5,-63
1/5/2021  12:00:00 AM,0.037,0.045,0.022,25,26,25,30,-62,-58.5,-63.5
1/4/2021  11:00:00 PM,0.039,0.061,0.026,25,25,25,30,-62,-58,-64
1/4/2021  10:00:00 PM,0.036,0.047,0.025,25,25,25,30,-61,-59,-63.5
1/4/2021  9:00:00 PM,0.037,0.05,0.016,25,25,25,30,-61,-57.5,-63.5
1/4/2021  8:00:00 PM,0.038,0.053,0.023,25,25,25,30,-61,-58,-63.5
1/4/2021  7:00:00 PM,0.037,0.05,0.023,25,26,25,30,-62,-59,-64.5
1/4/2021  6:00:00 PM,0.039,0.053,0.028,25,26,25,30,-61,-58,-64
1/4/2021  5:00:00 PM,0.038,0.053,0.026,25,26,25,30,-61,-58,-63
1/4/2021  4:00:00 PM,0.042,0.153,0.025,25,25,25,32,-61,-56.5,-64
1/4/2021  3:00:00 PM,0.039,0.048,0.025,25,26,25,30,-61,-58,-62.5
1/4/2021  2:00:00 PM,0.037,0.05,0.025,26,26,25,30,-61,-57.5,-62.5
1/4/2021  1:00:00 PM,0.046,0.233,0.025,25,26,25,31,-62,-59,-63.5
1/4/2021  12:00:00 PM,0.037,0.055,0.022,26,26,26,30,-61,-59,-63
1/4/2021  11:00:00 AM,0.041,0.056,0.025,26,26,26,30,-62,-59,-64
1/4/2021  10:00:00 AM,0.038,0.047,0.021,26,26,26,30,-61,-57.5,-64.5
1/4/2021  9:00:00 AM,0.038,0.053,0.026,26,26,25,30,-62,-58,-63
1/4/2021  8:00:00 AM,0.047,0.172,0.023,25,26,25,32,-61,-58.5,-64.5
1/4/2021  7:00:00 AM,0.037,0.051,0.026,25,25,25,30,-62,-56,-64.5
1/4/2021  6:00:00 AM,0.04,0.052,0.028,25,26,25,30,-62,-58,-63.5
1/4/2021  5:00:00 AM,0.038,0.053,0.023,26,26,25,30,-62,-57.5,-63
1/4/2021  4:00:00 AM,0.037,0.062,0.022,25,26,25,30,-61,-56,-64.5
1/4/2021  3:00:00 AM,0.039,0.057,0.027,25,26,25,30,-62,-57,-64
1/4/2021  2:00:00 AM,0.04,0.06,0.027,25,26,25,30,-62,-58,-64
1/4/2021  1:00:00 AM,0.038,0.052,0.022,25,26,25,30,-62,-58,-64.5
1/4/2021  12:00:00 AM,0.039,0.055,0.026,25,26,25,30,-62,-57,-64.5
1/3/2021  11:00:00 PM,0.037,0.053,0.026,25,26,25,30,-62,-58.5,-64
1/3/2021  10:00:00 PM,0.036,0.052,0.021,25,26,25,30,-61,-57,-63
1/3/2021  9:00:00 PM,0.039,0.055,0.022,25,26,25,30,-61,-57.5,-64
1/3/2021  8:00:00 PM,0.039,0.055,0.028,25,26,25,30,-62,-57.5,-64.5
1/3/2021  7:00:00 PM,0.035,0.048,0.021,25,26,25,29,-61,-56,-64
1/3/2021  6:00:00 PM,0.037,0.048,0.027,25,25,25,30,-61,-54,-64
1/3/2021  5:00:00 PM,0.037,0.048,0.025,25,25,25,30,-61,-58,-64.5
1/3/2021  4:00:00 PM,0.038,0.053,0.023,25,26,25,30,-62,-57.5,-64.5
1/3/2021  3:00:00 PM,0.037,0.051,0.023,25,26,25,30,-62,-58,-63
1/3/2021  2:00:00 PM,0.036,0.05,0.027,25,26,25,29,-62,-54,-65
1/3/2021  1:00:00 PM,0.039,0.052,0.021,25,25,25,30,-62,-56,-64.5
1/3/2021  12:00:00 PM,0.038,0.06,0.028,25,25,25,29,-61,-57.5,-63
1/3/2021  11:00:00 AM,0.037,0.053,0.02,25,26,25,29,-62,-56.5,-64.5
1/3/2021  10:00:00 AM,0.037,0.051,0.023,25,25,25,29,-61,-55.5,-65
1/3/2021  9:00:00 AM,0.035,0.052,0.017,25,26,25,30,-62,-57,-65
1/3/2021  8:00:00 AM,0.038,0.051,0.027,25,25,25,29,-62,-54.5,-63
1/3/2021  7:00:00 AM,0.038,0.052,0.025,25,25,25,30,-61,-57,-64
1/3/2021  6:00:00 AM,0.038,0.052,0.023,25,26,25,29,-61,-57,-65
1/3/2021  5:00:00 AM,0.038,0.051,0.026,25,26,25,30,-61,-55,-64
1/3/2021  4:00:00 AM,0.039,0.055,0.028,25,26,25,30,-62,-55,-65.5
1/3/2021  3:00:00 AM,0.037,0.053,0.026,25,25,25,30,-61,-56,-65
1/3/2021  2:00:00 AM,0.036,0.048,0.021,25,26,25,30,-61,-55,-65
1/3/2021  1:00:00 AM,0.037,0.056,0.022,25,26,25,30,-62,-58,-65.5
1/3/2021  12:00:00 AM,0.037,0.051,0.023,26,26,25,30,-62,-58,-65
1/2/2021  11:00:00 PM,0.038,0.053,0.023,25,26,25,30,-62,-55,-64.5
1/2/2021  10:00:00 PM,0.037,0.048,0.023,25,26,25,30,-62,-56,-65.5
1/2/2021  9:00:00 PM,0.038,0.053,0.018,25,26,25,30,-62,-56,-65.5
1/2/2021  8:00:00 PM,0.037,0.053,0.027,26,26,25,30,-62,-55.5,-66
1/2/2021  7:00:00 PM,0.037,0.048,0.026,26,26,25,30,-62,-54.5,-65
1/2/2021  6:00:00 PM,0.037,0.053,0.022,26,26,25,30,-62,-57,-65
1/2/2021  5:00:00 PM,0.037,0.051,0.022,26,26,25,30,-62,-56,-65.5
1/2/2021  4:00:00 PM,0.038,0.05,0.023,26,26,25,29,-61,-57.5,-64
1/2/2021  3:00:00 PM,0.038,0.056,0.022,26,26,26,30,-62,-57.5,-64
1/2/2021  2:00:00 PM,0.038,0.05,0.027,26,26,25,30,-61,-56,-65
1/2/2021  1:00:00 PM,0.037,0.046,0.02,26,26,25,30,-62,-57,-65.5
1/2/2021  12:00:00 PM,0.036,0.046,0.026,26,26,25,30,-62,-57,-65.5
1/2/2021  11:00:00 AM,0.038,0.047,0.028,26,26,25,30,-61,-55,-65
1/2/2021  10:00:00 AM,0.037,0.051,0.026,26,26,25,30,-62,-57,-65.5
1/2/2021  9:00:00 AM,0.036,0.045,0.022,26,26,25,30,-62,-56.5,-65.5
1/2/2021  8:00:00 AM,0.036,0.048,0.026,26,26,25,29,-62,-56.5,-65
1/2/2021  7:00:00 AM,0.036,0.052,0.023,26,26,25,30,-61,-56.5,-64
1/2/2021  6:00:00 AM,0.038,0.046,0.027,26,26,25,30,-62,-57,-65.5
1/2/2021  5:00:00 AM,0.039,0.048,0.03,26,26,25,30,-62,-55.5,-65.5
1/2/2021  4:00:00 AM,0.037,0.047,0.026,26,26,25,30,-61,-55.5,-65
1/2/2021  3:00:00 AM,0.04,0.051,0.025,26,26,26,30,-62,-56,-65.5
1/2/2021  2:00:00 AM,0.037,0.062,0.017,26,26,25,30,-61,-56,-65.5
1/2/2021  1:00:00 AM,0.04,0.052,0.03,26,26,26,30,-62,-56.5,-65
1/2/2021  12:00:00 AM,0.037,0.05,0.025,26,26,26,30,-62,-57.5,-65
1/1/2021  11:00:00 PM,0.037,0.048,0.021,26,26,25,30,-61,-56.5,-65.5
1/1/2021  10:00:00 PM,0.07,0.596,0.025,26,26,25,32,-62,-54.5,-68.5
1/1/2021  9:00:00 PM,0.04,0.053,0.022,26,26,26,29,-61,-54.5,-64.5
1/1/2021  8:00:00 PM,0.048,0.306,0.018,26,26,25,32,-61,-55,-65
1/1/2021  7:00:00 PM,0.267,5.157,0.026,26,26,25,182,-62,-54.5,-66
1/1/2021  6:00:00 PM,0.039,0.052,0.023,26,26,26,30,-61,-57,-64.5
1/1/2021  5:00:00 PM,0.038,0.051,0.027,26,26,26,30,-61,-54.5,-64
1/1/2021  4:00:00 PM,0.037,0.053,0.022,26,26,25,30,-62,-58,-65
1/1/2021  3:00:00 PM,0.038,0.058,0.026,26,26,25,30,-61,-55.5,-64.5
1/1/2021  2:00:00 PM,0.037,0.05,0.025,25,26,25,29,-60,-54.5,-65
1/1/2021  1:00:00 PM,0.039,0.052,0.028,25,26,25,29,-62,-55.5,-66
1/1/2021  12:00:00 PM,0.039,0.056,0.016,25,26,25,30,-61,-54.5,-65
1/1/2021  11:00:00 AM,0.038,0.052,0.023,25,26,25,30,-61,-54.5,-64
1/1/2021  10:00:00 AM,0.037,0.056,0.022,25,26,25,30,-61,-56.5,-63
1/1/2021  9:00:00 AM,0.038,0.052,0.026,25,25,25,29,-62,-59,-64.5
1/1/2021  8:00:00 AM,0.036,0.052,0.021,25,25,25,30,-61,-54.5,-64.5
1/1/2021  7:00:00 AM,0.037,0.061,0.022,25,26,25,30,-62,-59,-65.5
1/1/2021  6:00:00 AM,0.037,0.057,0.018,25,26,25,30,-61,-57.5,-63.5
1/1/2021  5:00:00 AM,0.038,0.053,0.027,25,26,25,30,-62,-56,-65
1/1/2021  4:00:00 AM,0.039,0.053,0.026,25,25,25,30,-61,-55,-65.5
1/1/2021  3:00:00 AM,0.039,0.056,0.031,25,26,25,28,-62,-55.5,-65.5
1/1/2021  2:00:00 AM,0.039,0.057,0.027,25,26,25,30,-62,-57.5,-64.5
1/1/2021  1:00:00 AM,0.037,0.05,0.023,25,26,25,30,-62,-57.5,-65
1/1/2021  12:00:00 AM,0.038,0.062,0.023,26,26,25,30,-62,-56.5,-65
12/31/2020  11:00:00 PM,0.038,0.048,0.021,26,26,25,29,-62,-58,-65
12/31/2020  10:00:00 PM,0.036,0.051,0.023,26,26,25,30,-62,-57.5,-65.5
12/31/2020  9:00:00 PM,0.038,0.055,0.023,26,26,25,30,-62,-58,-64.5
12/31/2020  8:00:00 PM,0.039,0.052,0.026,26,26,26,30,-61,-57.5,-64
12/31/2020  7:00:00 PM,0.039,0.052,0.028,26,26,26,30,-62,-57,-65.5
12/31/2020  6:00:00 PM,0.037,0.056,0.027,26,26,26,30,-61,-57.5,-63.5
12/31/2020  5:00:00 PM,0.037,0.053,0.013,26,26,26,30,-62,-58,-65.5
12/31/2020  4:00:00 PM,0.038,0.048,0.027,26,26,26,29,-62,-57.5,-64.5
12/31/2020  3:00:00 PM,0.039,0.048,0.025,26,26,26,30,-61,-57,-65
12/31/2020  2:00:00 PM,0.038,0.053,0.02,26,26,26,29,-61,-55.5,-64
12/31/2020  1:00:00 PM,0.038,0.061,0.015,26,26,26,30,-61,-57.5,-64
12/31/2020  12:00:00 PM,0.038,0.047,0.023,26,26,26,30,-62,-58,-64.5
12/31/2020  11:00:00 AM,0.039,0.055,0.027,26,26,26,30,-61,-57,-64.5
12/31/2020  10:00:00 AM,0.038,0.052,0.026,26,26,26,30,-62,-54.5,-65
12/31/2020  9:00:00 AM,0.037,0.052,0.022,26,26,26,30,-62,-58.5,-66
12/31/2020  8:00:00 AM,0.036,0.051,0.022,26,26,26,30,-62,-56.5,-64.5
12/31/2020  7:00:00 AM,0.037,0.058,0.025,26,26,26,29,-61,-55.5,-64.5
12/31/2020  6:00:00 AM,0.035,0.052,0.017,26,26,26,30,-61,-57,-64
12/31/2020  5:00:00 AM,0.038,0.052,0.023,26,26,26,30,-61,-56,-63
12/31/2020  4:00:00 AM,0.037,0.057,0.022,26,26,26,29,-61,-57,-64.5
12/31/2020  3:00:00 AM,0.041,0.056,0.023,26,26,26,30,-62,-58,-64.5
12/31/2020  2:00:00 AM,0.038,0.053,0.026,26,26,26,29,-61,-57.5,-64
12/31/2020  1:00:00 AM,0.038,0.056,0.025,26,26,26,30,-63,-59.5,-64.5
12/31/2020  12:00:00 AM,0.039,0.058,0.018,26,26,26,29,-62,-57.5,-65.5
12/30/2020  11:00:00 PM,0.038,0.06,0.028,26,26,26,29,-62,-58.5,-64.5
12/30/2020  10:00:00 PM,0.035,0.053,0.021,26,26,26,30,-60,-57,-64
12/30/2020  9:00:00 PM,0.037,0.05,0.023,26,26,26,30,-61,-55,-65
12/30/2020  8:00:00 PM,0.036,0.048,0.022,26,26,26,30,-61,-57,-64.5
12/30/2020  7:00:00 PM,0.038,0.053,0.027,26,26,26,30,-62,-57.5,-65
12/30/2020  6:00:00 PM,0.037,0.047,0.022,26,26,26,30,-62,-57.5,-65
12/30/2020  5:00:00 PM,0.036,0.05,0.022,26,26,26,30,-61,-57,-64.5
12/30/2020  4:00:00 PM,0.039,0.051,0.027,26,26,26,30,-61,-57,-64
12/30/2020  3:00:00 PM,0.039,0.056,0.03,26,26,26,30,-62,-57,-64.5
12/30/2020  2:00:00 PM,0.037,0.051,0.021,26,26,26,30,-61,-55,-65
12/30/2020  1:00:00 PM,0.071,0.628,0.026,26,26,26,39,-61,-57,-65
12/30/2020  12:00:00 PM,0.037,0.05,0.025,26,26,26,30,-62,-55.5,-64.5
12/30/2020  11:00:00 AM,0.038,0.051,0.028,26,26,25,29,-61,-57,-65
12/30/2020  10:00:00 AM,0.038,0.057,0.023,26,26,26,30,-61,-57,-64
12/30/2020  9:00:00 AM,0.037,0.048,0.023,26,26,26,29,-61,-57,-63.5
12/30/2020  8:00:00 AM,0.039,0.057,0.026,25,26,25,30,-61,-56,-65
12/30/2020  7:00:00 AM,0.034,0.055,0.023,26,26,25,30,-62,-57.5,-65
12/30/2020  6:00:00 AM,0.038,0.06,0.03,26,26,26,30,-61,-57,-64
12/30/2020  5:00:00 AM,0.039,0.055,0.023,26,26,26,30,-61,-57,-64.5
12/30/2020  4:00:00 AM,0.037,0.056,0.021,26,26,26,30,-61,-56.5,-63.5
12/30/2020  3:00:00 AM,0.038,0.051,0.026,26,26,26,30,-62,-57.5,-64.5
12/30/2020  2:00:00 AM,0.037,0.055,0.027,26,26,26,30,-61,-57,-64
12/30/2020  1:00:00 AM,0.037,0.048,0.022,26,26,26,30,-61,-57.5,-64.5
12/30/2020  12:00:00 AM,0.039,0.053,0.02,26,26,26,29,-61,-57,-64.5
12/29/2020  11:00:00 PM,0.037,0.05,0.021,26,26,26,30,-61,-54,-64.5
12/29/2020  10:00:00 PM,0.037,0.052,0.025,26,26,26,30,-61,-57,-64.5
12/29/2020  9:00:00 PM,0.097,0.986,0.028,26,26,26,38,-62,-55.5,-70
12/29/2020  8:00:00 PM,0.04,0.058,0.03,26,26,26,30,-61,-57.5,-64
12/29/2020  7:00:00 PM,0.041,0.056,0.027,26,26,26,30,-62,-57,-64.5
12/29/2020  6:00:00 PM,0.036,0.046,0.028,26,26,26,29,-62,-58.5,-65
12/29/2020  5:00:00 PM,0.037,0.05,0.026,26,26,26,30,-62,-58.5,-64
12/29/2020  4:00:00 PM,0.038,0.055,0.022,26,26,26,30,-61,-57.5,-64.5
12/29/2020  3:00:00 PM,0.036,0.052,0.022,26,26,25,30,-62,-57,-65.5
12/29/2020  2:00:00 PM,0.041,0.053,0.028,26,26,26,30,-61,-57,-65
12/29/2020  1:00:00 PM,0.036,0.055,0.025,26,26,25,30,-61,-56.5,-64
12/29/2020  12:00:00 PM,0.038,0.055,0.026,26,26,25,30,-62,-57,-65.5
12/29/2020  11:00:00 AM,0.038,0.06,0.026,26,26,25,30,-61,-57,-64.5
12/29/2020  10:00:00 AM,0.04,0.061,0.03,26,26,25,30,-62,-58.5,-65
12/29/2020  9:00:00 AM,0.038,0.06,0.018,26,26,25,30,-62,-60,-65
12/29/2020  8:00:00 AM,0.039,0.048,0.028,26,26,25,30,-62,-58,-65
12/29/2020  7:00:00 AM,0.039,0.05,0.026,26,26,25,30,-61,-58,-64.5
12/29/2020  6:00:00 AM,0.035,0.055,0.021,25,26,25,30,-61,-57.5,-64.5
12/29/2020  5:00:00 AM,0.036,0.056,0.028,26,26,25,30,-62,-57,-65.5
12/29/2020  4:00:00 AM,0.037,0.055,0.023,26,26,26,30,-62,-58,-65
12/29/2020  3:00:00 AM,0.038,0.052,0.023,26,26,26,30,-62,-58.5,-65
12/29/2020  2:00:00 AM,0.038,0.057,0.023,26,26,26,30,-62,-58.5,-64.5
12/29/2020  1:00:00 AM,0.036,0.053,0.022,26,26,26,30,-62,-57.5,-64.5
12/29/2020  12:00:00 AM,0.036,0.05,0.026,26,26,26,30,-62,-56,-64.5
12/28/2020  11:00:00 PM,0.036,0.05,0.023,26,26,26,30,-62,-57.5,-64.5
12/28/2020  10:00:00 PM,0.04,0.055,0.03,26,26,26,30,-62,-55.5,-66
12/28/2020  9:00:00 PM,0.033,0.045,0.022,26,26,26,30,-62,-57,-65
12/28/2020  8:00:00 PM,0.038,0.056,0.026,26,26,25,29,-62,-57.5,-65
12/28/2020  7:00:00 PM,0.038,0.05,0.023,25,26,25,29,-61,-55,-64.5
12/28/2020  6:00:00 PM,0.037,0.048,0.028,25,25,25,28,-62,-58,-64.5
12/28/2020  5:00:00 PM,0.095,0.963,0.025,25,25,25,37,-62,-58,-64
12/28/2020  4:00:00 PM,0.323,4.148,0.026,25,25,25,233,-61,-56,-65
12/28/2020  3:00:00 PM,0.037,0.056,0.026,25,25,23,30,-61,-57.5,-64
12/28/2020  2:00:00 PM,0.038,0.048,0.027,25,26,23,30,-62,-58,-65
12/28/2020  1:00:00 PM,0.037,0.053,0.025,25,26,25,30,-62,-57.5,-65
12/28/2020  12:00:00 PM,0.039,0.051,0.025,25,25,25,30,-62,-57.5,-64.5
12/28/2020  11:00:00 AM,0.039,0.055,0.023,25,25,25,30,-62,-58,-64
12/28/2020  10:00:00 AM,0.038,0.05,0.022,25,26,25,30,-62,-58,-65
12/28/2020  9:00:00 AM,0.037,0.046,0.022,25,26,25,30,-61,-57,-65
12/28/2020  8:00:00 AM,0.037,0.048,0.028,25,26,25,30,-62,-55.5,-66
12/28/2020  7:00:00 AM,0.036,0.051,0.017,25,26,25,30,-61,-56.5,-64.5
12/28/2020  6:00:00 AM,0.037,0.053,0.022,26,26,25,30,-62,-58.5,-65
12/28/2020  5:00:00 AM,0.035,0.047,0.025,26,26,25,30,-62,-58.5,-65
12/28/2020  4:00:00 AM,0.038,0.051,0.026,26,26,26,30,-62,-56.5,-65
12/28/2020  3:00:00 AM,0.037,0.048,0.028,26,26,25,30,-62,-57,-65
12/28/2020  2:00:00 AM,0.039,0.051,0.027,25,26,25,30,-61,-55,-65
12/28/2020  1:00:00 AM,0.036,0.051,0.023,25,25,25,30,-61,-56,-65
12/28/2020  12:00:00 AM,0.04,0.058,0.027,25,25,25,30,-62,-57,-65
12/27/2020  11:00:00 PM,0.037,0.058,0.021,25,25,25,26,-62,-54,-66
12/27/2020  10:00:00 PM,0.038,0.052,0.021,25,26,25,28,-62,-58,-65
12/27/2020  9:00:00 PM,0.036,0.047,0.025,26,26,25,29,-62,-58,-65
12/27/2020  8:00:00 PM,0.039,0.055,0.025,26,26,25,30,-62,-56,-65
12/27/2020  7:00:00 PM,0.039,0.055,0.021,26,26,25,30,-61,-57,-64
12/27/2020  6:00:00 PM,0.036,0.05,0.025,25,26,25,29,-61,-56,-65
12/27/2020  5:00:00 PM,0.038,0.057,0.027,25,25,25,30,-62,-56.5,-65
12/27/2020  4:00:00 PM,0.038,0.055,0.023,25,26,25,30,-62,-56.5,-65
12/27/2020  3:00:00 PM,0.037,0.047,0.02,25,25,25,30,-62,-56.5,-65
12/27/2020  2:00:00 PM,0.037,0.053,0.015,26,26,25,30,-61,-57.5,-64.5
12/27/2020  1:00:00 PM,0.037,0.052,0.025,26,26,25,30,-62,-56,-66
12/27/2020  12:00:00 PM,0.042,0.056,0.018,26,26,25,29,-62,-57.5,-66
12/27/2020  11:00:00 AM,0.038,0.058,0.025,25,26,25,30,-62,-57,-64.5
12/27/2020  10:00:00 AM,0.037,0.053,0.023,25,26,25,30,-61,-55.5,-65
12/27/2020  9:00:00 AM,0.041,0.055,0.023,25,26,25,30,-63,-57,-65.5
12/27/2020  8:00:00 AM,0.036,0.06,0.021,26,26,25,30,-61,-57,-64.5
12/27/2020  7:00:00 AM,0.036,0.048,0.023,26,26,26,30,-61,-56.5,-63
12/27/2020  6:00:00 AM,0.04,0.056,0.027,26,26,26,30,-62,-58,-65
12/27/2020  5:00:00 AM,0.038,0.048,0.025,26,26,26,30,-62,-58.5,-65
12/27/2020  4:00:00 AM,0.036,0.058,0.026,26,26,26,30,-61,-56.5,-65
12/27/2020  3:00:00 AM,0.038,0.058,0.026,26,26,26,30,-62,-57,-65
12/27/2020  2:00:00 AM,0.036,0.05,0.025,26,26,26,30,-61,-57.5,-65
12/27/2020  1:00:00 AM,0.036,0.055,0.02,26,26,26,30,-62,-56.5,-65.5
12/27/2020  12:00:00 AM,0.038,0.052,0.026,26,26,26,30,-61,-57,-65
12/26/2020  11:00:00 PM,0.035,0.052,0.021,26,26,26,30,-61,-58,-63.5
12/26/2020  10:00:00 PM,0.039,0.056,0.026,26,26,26,30,-62,-58.5,-65
12/26/2020  9:00:00 PM,0.038,0.051,0.028,26,26,26,30,-62,-56,-65.5
12/26/2020  8:00:00 PM,0.039,0.055,0.021,26,26,25,29,-62,-58,-65
12/26/2020  7:00:00 PM,0.036,0.051,0.023,26,26,26,30,-63,-57,-65
12/26/2020  6:00:00 PM,0.039,0.053,0.028,26,26,26,30,-62,-56.5,-65.5
12/26/2020  5:00:00 PM,0.039,0.06,0.022,26,26,26,30,-61,-57,-64.5
12/26/2020  4:00:00 PM,0.037,0.052,0.022,26,26,26,30,-61,-56.5,-64.5
12/26/2020  3:00:00 PM,0.036,0.051,0.023,26,26,26,30,-62,-56.5,-65
12/26/2020  2:00:00 PM,0.039,0.057,0.02,26,26,26,30,-62,-58,-65.5
12/26/2020  1:00:00 PM,0.034,0.045,0.023,26,26,26,29,-61,-55,-64.5
12/26/2020  12:00:00 PM,0.037,0.047,0.021,26,26,26,30,-61,-56.5,-65
12/26/2020  11:00:00 AM,0.038,0.056,0.022,26,26,26,29,-63,-56.5,-65
12/26/2020  10:00:00 AM,0.036,0.051,0.026,26,26,26,30,-61,-55.5,-66
12/26/2020  9:00:00 AM,0.036,0.058,0.026,26,26,26,30,-61,-57.5,-64.5
12/26/2020  8:00:00 AM,0.037,0.047,0.027,26,26,26,30,-61,-56.5,-65
